Date,FTSE,NASDAQ
2007-09-28,6466.7998046875,2701.5
2007-10-05,6595.7998046875,2780.320068359375
2007-10-12,6730.7001953125,2805.679931640625
2007-10-19,6527.89990234375,2725.159912109375
2007-10-26,6661.2998046875,2804.18994140625
2007-11-02,6530.60009765625,2810.3798828125
2007-11-09,6304.89990234375,2627.93994140625
2007-11-16,6291.2001953125,2637.239990234375
2007-11-23,6262.10009765625,2596.60009765625
2007-11-30,6432.5,2660.9599609375
2007-12-07,6554.89990234375,2706.159912109375
2007-12-14,6397.0,2635.739990234375
2007-12-21,6434.10009765625,2691.989990234375
2007-12-28,6476.89990234375,2674.4599609375
2008-01-04,6348.5,2504.64990234375
2008-01-11,6202.0,2439.93994140625
2008-01-18,5901.7001953125,2340.02001953125
2008-01-25,5869.0,2326.199951171875
2008-02-01,6029.2001953125,2413.360107421875
2008-02-08,5784.0,2304.85009765625
2008-02-15,5787.60009765625,2321.800048828125
2008-02-22,5888.5,2303.35009765625
2008-02-29,5884.2998046875,2271.47998046875
2008-03-07,5699.89990234375,2212.489990234375
2008-03-14,5631.7001953125,2212.489990234375
2008-03-21,5495.2001953125,2258.110107421875
2008-03-28,5692.89990234375,2261.179931640625
2008-04-04,5947.10009765625,2370.97998046875
2008-04-11,5895.5,2290.239990234375
2008-04-18,6056.60009765625,2402.969970703125
2008-04-25,6091.39990234375,2422.929931640625
2008-05-02,6215.5,2476.989990234375
2008-05-09,6204.7001953125,2445.52001953125
2008-05-16,6304.2998046875,2528.85009765625
2008-05-23,6087.2998046875,2444.669921875
2008-05-30,6053.5,2522.659912109375
2008-06-06,5906.7998046875,2474.56005859375
2008-06-13,5802.7998046875,2454.5
2008-06-20,5620.7998046875,2406.090087890625
2008-06-27,5530.0,2315.6298828125
2008-07-04,5412.7998046875,2245.3798828125
2008-07-11,5261.60009765625,2239.080078125
2008-07-18,5376.39990234375,2282.780029296875
2008-07-25,5352.60009765625,2310.530029296875
2008-08-01,5354.7001953125,2310.9599609375
2008-08-08,5489.2001953125,2414.10009765625
2008-08-15,5454.7998046875,2452.52001953125
2008-08-22,5505.60009765625,2414.7099609375
2008-08-29,5636.60009765625,2367.52001953125
2008-09-05,5240.7001953125,2255.8798828125
2008-09-12,5416.7001953125,2261.27001953125
2008-09-19,5311.2998046875,2273.89990234375
2008-09-26,5088.5,2183.340087890625
2008-10-03,4980.2998046875,1947.3900146484375
2008-10-10,3932.10009765625,1649.510009765625
2008-10-17,4063.0,1711.2900390625
2008-10-24,3883.39990234375,1552.030029296875
2008-10-31,4377.2998046875,1720.949951171875
2008-11-07,4365.0,1647.4000244140625
2008-11-14,4233.0,1516.8499755859375
2008-11-21,3781.0,1384.3499755859375
2008-11-28,4288.0,1535.5699462890625
2008-12-05,4049.39990234375,1509.31005859375
2008-12-12,4280.39990234375,1540.719970703125
2008-12-19,4286.89990234375,1564.3199462890625
2008-12-26,4216.60009765625,1530.239990234375
2009-01-02,4561.7998046875,1632.2099609375
2009-01-09,4448.5,1571.5899658203125
2009-01-16,4147.10009765625,1529.3299560546875
2009-01-23,4052.5,1477.2900390625
2009-01-30,4149.60009765625,1476.4200439453125
2009-02-06,4291.89990234375,1591.7099609375
2009-02-13,4189.60009765625,1534.3599853515625
2009-02-20,3889.10009765625,1441.22998046875
2009-02-27,3830.10009765625,1377.8399658203125
2009-03-06,3530.699951171875,1293.8499755859375
2009-03-13,3753.699951171875,1431.5
2009-03-20,3842.89990234375,1457.27001953125
2009-03-27,3898.89990234375,1545.199951171875
2009-04-03,4029.699951171875,1621.8699951171875
2009-04-10,3983.699951171875,1652.5400390625
2009-04-17,4092.800048828125,1673.0699462890625
2009-04-24,4156.0,1694.2900390625
2009-05-01,4243.2001953125,1719.199951171875
2009-05-08,4462.10009765625,1739.0
2009-05-15,4348.10009765625,1680.1400146484375
2009-05-22,4365.2998046875,1692.010009765625
2009-05-29,4417.89990234375,1774.3299560546875
2009-06-05,4438.60009765625,1849.4200439453125
2009-06-12,4442.0,1858.800048828125
2009-06-19,4345.89990234375,1827.469970703125
2009-06-26,4241.0,1838.219970703125
2009-07-03,4236.2998046875,1796.52001953125
2009-07-10,4127.2001953125,1756.030029296875
2009-07-17,4388.7998046875,1886.6099853515625
2009-07-24,4576.60009765625,1965.9599609375
2009-07-31,4608.39990234375,1978.5
2009-08-07,4731.60009765625,2000.25
2009-08-14,4714.0,1985.52001953125
2009-08-21,4850.89990234375,2020.9000244140625
2009-08-28,4908.89990234375,2028.77001953125
2009-09-04,4851.7001953125,2018.780029296875
2009-09-11,5011.5,2080.89990234375
2009-09-18,5172.89990234375,2132.860107421875
2009-09-25,5082.2001953125,2090.919921875
2009-10-02,4988.7001953125,2048.110107421875
2009-10-09,5161.89990234375,2139.280029296875
2009-10-16,5190.2001953125,2156.800048828125
2009-10-23,5242.60009765625,2154.469970703125
2009-10-30,5044.60009765625,2045.1099853515625
2009-11-06,5142.7001953125,2112.43994140625
2009-11-13,5296.39990234375,2167.8798828125
2009-11-20,5251.39990234375,2146.0400390625
2009-11-27,5245.7001953125,2138.43994140625
2009-12-04,5322.39990234375,2194.35009765625
2009-12-11,5261.60009765625,2190.31005859375
2009-12-18,5196.7998046875,2211.68994140625
2009-12-25,5402.39990234375,2285.68994140625
2010-01-01,5412.89990234375,2269.14990234375
2010-01-08,5534.2001953125,2317.169921875
2010-01-15,5455.39990234375,2287.989990234375
