Date,FTSE,NASDAQ
2015-12-10,6088.10009765625,5045.169921875
2015-12-11,5952.7998046875,4933.47021484375
2015-12-14,5874.10009765625,4952.22998046875
2015-12-15,6017.7998046875,4995.35986328125
2015-12-16,6061.2001953125,5071.1298828125
2015-12-17,6102.5,5002.5498046875
2015-12-18,6052.39990234375,4923.080078125
2015-12-21,6034.7998046875,4968.919921875
2015-12-22,6083.10009765625,5001.10986328125
2015-12-23,6241.0,5045.93017578125
2015-12-24,6254.60009765625,5048.490234375
2015-12-28,,5040.990234375
2015-12-29,6314.60009765625,5107.93994140625
2015-12-30,6274.10009765625,5065.85009765625
2015-12-31,6242.2998046875,5007.41015625
2016-01-04,6093.39990234375,4903.08984375
2016-01-05,6137.2001953125,4891.43017578125
2016-01-06,6073.39990234375,4835.759765625
2016-01-07,5954.10009765625,4689.43017578125
2016-01-08,5912.39990234375,4643.6298828125
2016-01-11,5871.7998046875,4637.990234375
2016-01-12,5929.2001953125,4685.919921875
2016-01-13,5961.0,4526.06005859375
2016-01-14,5918.2001953125,4615.0
2016-01-15,5804.10009765625,4488.419921875
2016-01-18,5779.89990234375,
2016-01-19,5876.7998046875,4476.9501953125
2016-01-20,5673.60009765625,4471.68994140625
2016-01-21,5773.7998046875,4472.06005859375
2016-01-22,5900.0,4591.18017578125
2016-01-25,5877.0,4518.490234375
2016-01-26,5911.5,4567.669921875
2016-01-27,5990.39990234375,4468.169921875
2016-01-28,5931.7998046875,4506.68017578125
2016-01-29,6083.7998046875,4613.9501953125
2016-02-01,6060.10009765625,4620.3701171875
2016-02-02,5922.0,4516.9501953125
2016-02-03,5837.10009765625,4504.240234375
2016-02-04,5898.7998046875,4509.56005859375
2016-02-05,5848.10009765625,4363.14013671875
2016-02-08,5689.39990234375,4283.75
2016-02-09,5632.2001953125,4268.759765625
2016-02-10,5672.2998046875,4283.58984375
2016-02-11,5537.0,4266.83984375
2016-02-12,5707.60009765625,4337.509765625
2016-02-15,5824.2998046875,
2016-02-16,5862.2001953125,4435.9599609375
2016-02-17,6030.2998046875,4534.06005859375
2016-02-18,5972.0,4487.5400390625
2016-02-19,5950.2001953125,4504.43017578125
2016-02-22,6037.7001953125,4570.60986328125
2016-02-23,5962.2998046875,4503.580078125
